,amount,close,count,high,id,low,open,vol,date
177,7564.245862275451,9366.03,14325,9387.32,1573192800,9351.43,9383.61,708582,2019-11-08 14:00:00
178,20468.507492916528,9326.66,34994,9383.14,1573196400,9300.0,9366.04,1911710,2019-11-08 15:00:00
179,36060.561236445064,9255.79,58381,9360.0,1573200000,9221.0,9326.66,3344816,2019-11-08 16:00:00
180,53367.94433065242,9210.43,74862,9255.79,1573203600,9108.0,9255.78,4900214,2019-11-08 17:00:00
181,11645.467969261043,9196.4,20948,9221.01,1573207200,9171.75,9210.43,1070890,2019-11-08 18:00:00
182,9444.943267347915,9194.24,19474,9238.0,1573210800,9185.0,9196.39,869934,2019-11-08 19:00:00
183,12270.69382065609,9172.66,20704,9200.0,1573214400,9151.21,9194.24,1126454,2019-11-08 20:00:00
184,82981.14859221347,8943.57,116141,9172.99,1573218000,8801.0,9172.96,7460222,2019-11-08 21:00:00
185,49022.802328958445,8887.02,74350,8977.0,1573221600,8755.0,8943.57,4354520,2019-11-08 22:00:00
186,24034.27588985676,8919.92,40299,8920.0,1573225200,8833.0,8887.01,2132860,2019-11-08 23:00:00
187,21869.175046582775,8860.44,37859,8920.0,1573228800,8810.0,8919.93,1940332,2019-11-09 00:00:00
188,9805.045846836923,8880.01,16039,8890.0,1573232400,8852.65,8860.44,869920,2019-11-09 01:00:00
189,8940.000437319937,8921.56,16222,8957.62,1573236000,8875.08,8880.0,797140,2019-11-09 02:00:00
190,5198.326146418056,8908.14,10211,8944.99,1573239600,8896.85,8920.95,463656,2019-11-09 03:00:00
191,4597.037357275899,8916.23,7318,8949.0,1573243200,8904.23,8908.15,410394,2019-11-09 04:00:00
192,9667.532643737855,8984.36,13980,9008.0,1573246800,8916.23,8916.23,867716,2019-11-09 05:00:00
193,4736.2756496346365,8910.31,10831,8987.74,1573250400,8909.94,8984.82,423904,2019-11-09 06:00:00
194,8170.382506300426,8879.98,13900,8942.15,1573254000,8875.45,8910.31,727722,2019-11-09 07:00:00
195,11834.401842069405,8918.92,21988,8937.0,1573257600,8835.0,8879.98,1051814,2019-11-09 08:00:00
196,6990.7889750981385,8907.69,14393,8937.82,1573261200,8889.99,8918.93,623118,2019-11-09 09:00:00
197,7312.035248644901,8918.4,15360,8928.0,1573264800,8892.11,8907.69,651368,2019-11-09 10:00:00
198,7236.529094224207,8942.32,15120,8945.0,1573268400,8915.31,8918.39,646268,2019-11-09 11:00:00
199,4533.549402298049,8932.06,10446,8942.54,1573272000,8911.85,8942.33,404628,2019-11-09 12:00:00
200,3827.766367475111,8930.04,9932,8944.8,1573275600,8920.51,8932.96,341954,2019-11-09 13:00:00
201,12192.226908749115,8969.69,25638,8980.0,1573279200,8929.71,8929.71,1092904,2019-11-09 14:00:00
202,8224.68463973569,8915.52,16635,8979.83,1573282800,8903.13,8969.7,735534,2019-11-09 15:00:00
203,7958.429186898157,8909.94,17130,8929.5,1573286400,8898.0,8915.51,709358,2019-11-09 16:00:00
204,5629.153365140487,8924.18,11997,8946.0,1573290000,8909.94,8909.94,502826,2019-11-09 17:00:00
205,6435.488340082808,8942.05,14642,8957.45,1573293600,8921.0,8924.19,575520,2019-11-09 18:00:00
206,5670.001259335463,8910.71,12232,8950.25,1573297200,8902.0,8942.05,505976,2019-11-09 19:00:00
207,6648.792446505698,8936.1,15202,8953.0,1573300800,8907.52,8910.71,594108,2019-11-09 20:00:00
208,8131.940811481676,8952.54,16952,8971.76,1573304400,8924.0,8935.99,727490,2019-11-09 21:00:00
209,16570.067756883895,8912.24,29035,8965.0,1573308000,8861.0,8952.54,1477702,2019-11-09 22:00:00
210,10773.105347643146,8889.74,21713,8923.46,1573311600,8865.0,8912.24,957816,2019-11-09 23:00:00
211,22653.63587956532,8834.88,43325,8920.59,1573315200,8806.48,8889.74,2005940,2019-11-10 00:00:00
212,8818.382406354,8851.64,16140,8868.39,1573318800,8824.39,8834.88,780128,2019-11-10 01:00:00
213,2972.732921799818,8842.05,7092,8862.7,1573322400,8837.7,8851.69,263178,2019-11-10 02:00:00
214,1624.9320497534095,8834.44,4031,8853.55,1573326000,8834.12,8842.05,143724,2019-11-10 03:00:00
215,3449.973056624015,8860.16,7251,8870.0,1573329600,8834.44,8834.44,305482,2019-11-10 04:00:00
216,2557.317353057971,8887.27,6327,8890.4,1573333200,8860.25,8860.25,226990,2019-11-10 05:00:00
217,4749.723880571784,8880.11,10571,8900.0,1573336800,8851.01,8889.17,421836,2019-11-10 06:00:00
218,5955.1779097069775,8897.69,10486,8919.17,1573340400,8879.19,8880.11,530026,2019-11-10 07:00:00
219,5574.099319474048,8859.83,9335,8899.37,1573344000,8850.0,8898.0,494922,2019-11-10 08:00:00
220,7310.759440218078,8866.31,12675,8879.98,1573347600,8848.11,8859.26,648032,2019-11-10 09:00:00
221,5326.752991524156,8855.44,10709,8875.0,1573351200,8841.1,8866.32,471726,2019-11-10 10:00:00
222,4199.214651792587,8859.99,9217,8863.2,1573354800,8837.4,8855.16,371656,2019-11-10 11:00:00
223,5119.01017576818,8872.28,11783,8887.8,1573358400,8859.99,8859.99,454228,2019-11-10 12:00:00
224,21017.03009753882,8959.99,34012,8967.19,1573362000,8870.8,8872.27,1875346,2019-11-10 13:00:00
225,16334.568309299404,8947.4,26728,9003.88,1573365600,8930.0,8959.99,1463544,2019-11-10 14:00:00
226,4724.328442173256,8947.94,10042,8958.0,1573369200,8930.43,8947.41,422606,2019-11-10 15:00:00
227,10876.189621368305,8920.07,18403,8978.86,1573372800,8914.89,8947.95,972416,2019-11-10 16:00:00
228,6391.855481885654,8923.11,11354,8947.51,1573376400,8907.97,8920.07,570684,2019-11-10 17:00:00
229,6314.368023344657,8948.31,11813,8956.02,1573380000,8915.5,8923.11,564334,2019-11-10 18:00:00
230,6015.237508614501,8924.32,12776,8959.0,1573383600,8916.0,8948.32,537808,2019-11-10 19:00:00
231,4725.152282574169,8930.61,9574,8953.44,1573387200,8923.25,8924.31,422384,2019-11-10 20:00:00
232,12821.323449164289,8893.65,22079,8937.35,1573390800,8878.0,8930.61,1141232,2019-11-10 21:00:00
233,9691.831181379446,8914.94,17988,8919.6,1573394400,8867.18,8893.64,862462,2019-11-10 22:00:00
234,6364.077976614596,8889.65,12578,8916.27,1573398000,8877.44,8914.93,566198,2019-11-10 23:00:00
235,75067.25577685895,9135.24,111210,9300.0,1573401600,8873.93,8888.42,6854210,2019-11-11 00:00:00
236,13429.206253492597,9146.91,24712,9176.06,1573405200,9125.35,9135.23,1228250,2019-11-11 01:00:00
237,4404.702732471786,9146.31,9829,9167.88,1573408800,9135.0,9146.91,402968,2019-11-11 02:00:00
238,2779.02149363184,9154.35,5845,9169.0,1573412400,9136.01,9146.31,254286,2019-11-11 03:00:00
239,3198.3653438468345,9132.71,7307,9173.63,1573416000,9130.58,9154.35,292578,2019-11-11 04:00:00
240,3321.4734475398145,9136.58,8031,9146.22,1573419600,9121.0,9132.71,303338,2019-11-11 05:00:00
241,5348.085002097417,9181.06,11106,9200.0,1573423200,9134.47,9136.57,490554,2019-11-11 06:00:00
242,6643.125891851237,9135.82,17185,9200.0,1573426800,9125.0,9181.05,608074,2019-11-11 07:00:00
243,4456.44902207944,9147.28,10613,9157.8,1573430400,9122.71,9135.83,407416,2019-11-11 08:00:00
244,6080.010841076132,9173.72,11260,9178.0,1573434000,9133.25,9147.28,556632,2019-11-11 09:00:00
245,6403.794329621223,9159.92,11683,9182.57,1573437600,9142.79,9173.72,586812,2019-11-11 10:00:00
246,9120.105642821127,9128.94,16993,9159.92,1573441200,9116.19,9159.92,833070,2019-11-11 11:00:00
247,21512.97666482354,9056.26,31166,9143.0,1573444800,9031.0,9128.94,1952594,2019-11-11 12:00:00
248,20736.358084969055,9006.11,31645,9074.09,1573448400,8960.0,9056.26,1868492,2019-11-11 13:00:00
249,39540.22079598761,8880.34,56706,9006.11,1573452000,8810.0,9006.11,3520954,2019-11-11 14:00:00
250,17593.55864835501,8902.62,27519,8918.0,1573455600,8850.0,8880.28,1563972,2019-11-11 15:00:00
251,9490.53811725206,8856.87,20057,8902.63,1573459200,8851.0,8902.63,842388,2019-11-11 16:00:00
252,46644.90154575574,8736.14,67764,8856.86,1573462800,8638.73,8856.86,4084320,2019-11-11 17:00:00
253,22132.03255330815,8796.62,35959,8809.62,1573466400,8707.87,8736.14,1941722,2019-11-11 18:00:00
254,12017.726568592494,8809.48,24286,8828.8,1573470000,8755.0,8796.62,1056770,2019-11-11 19:00:00
255,8083.0533351659315,8798.13,17140,8814.51,1573473600,8772.26,8809.49,710540,2019-11-11 20:00:00
256,7067.1234765560785,8805.01,13299,8813.2,1573477200,8768.0,8798.12,621106,2019-11-11 21:00:00
257,9410.675197091823,8830.74,19144,8838.8,1573480800,8785.38,8805.0,829688,2019-11-11 22:00:00
258,10138.251970842715,8805.0,20040,8832.04,1573484400,8770.0,8830.75,892610,2019-11-11 23:00:00
259,7395.361652683529,8814.59,15747,8835.0,1573488000,8779.21,8805.0,651892,2019-11-12 00:00:00
260,3467.467814312992,8817.59,7573,8829.5,1573491600,8797.0,8814.59,305600,2019-11-12 01:00:00
261,5727.26877752487,8849.77,11203,8877.0,1573495200,8804.18,8817.59,506692,2019-11-12 02:00:00
262,4158.372331931851,8845.02,8149,8855.25,1573498800,8811.18,8849.77,367040,2019-11-12 03:00:00
263,2184.4129782935142,8802.21,5663,8847.6,1573502400,8795.85,8845.4,192658,2019-11-12 04:00:00
264,1887.1726034579642,8822.28,5199,8838.48,1573506000,8802.22,8802.22,166470,2019-11-12 05:00:00
265,2029.059992650405,8798.86,4918,8823.12,1573509600,8786.52,8822.28,178668,2019-11-12 06:00:00
266,5941.194139196289,8813.12,12493,8815.0,1573513200,8770.0,8798.87,522344,2019-11-12 07:00:00
267,6798.56586240752,8820.0,14249,8850.0,1573516800,8791.82,8813.12,599716,2019-11-12 08:00:00
268,3940.592528481487,8818.6,8667,8834.3,1573520400,8800.0,8821.01,347384,2019-11-12 09:00:00
269,7815.497270703738,8827.89,14479,8865.58,1573524000,8817.75,8818.13,690898,2019-11-12 10:00:00
270,10031.067024500044,8814.75,18871,8847.49,1573527600,8780.2,8827.9,883920,2019-11-12 11:00:00
271,5622.238974234567,8818.41,11779,8837.0,1573531200,8794.38,8814.75,495666,2019-11-12 12:00:00
272,12427.794438596771,8828.75,22827,8875.0,1573534800,8810.6,8818.41,1099326,2019-11-12 13:00:00
273,5621.817424076803,8842.35,12040,8851.34,1573538400,8823.0,8828.75,496872,2019-11-12 14:00:00
274,5044.745975767506,8845.18,11956,8860.0,1573542000,8833.59,8842.35,446368,2019-11-12 15:00:00
275,5549.352239276156,8822.35,10650,8845.19,1573545600,8820.0,8845.18,490070,2019-11-12 16:00:00
276,13353.52460614804,8838.85,22088,8845.39,1573549200,8781.0,8822.35,1176804,2019-11-12 17:00:00
277,6862.86802690338,8822.0,13767,8850.0,1573552800,8820.0,8838.85,606426,2019-11-12 18:00:00
278,7124.320883102652,8821.08,14678,8831.85,1573556400,8796.83,8822.3,627828,2019-11-12 19:00:00
279,55168.8172085719,8803.51,75469,8985.0,1573560000,8734.83,8821.08,4881354,2019-11-12 20:00:00
280,21600.691619207275,8744.5,37527,8807.33,1573563600,8713.15,8803.51,1893644,2019-11-12 21:00:00
281,12268.259578175375,8758.25,23710,8786.29,1573567200,8722.0,8744.5,1074314,2019-11-12 22:00:00
282,40822.268272408895,8791.3,60315,8830.0,1573570800,8650.0,8758.24,3571040,2019-11-12 23:00:00
283,10879.051736224295,8803.51,20442,8820.0,1573574400,8772.09,8791.3,957234,2019-11-13 00:00:00
284,8947.230992018875,8833.63,15655,8865.0,1573578000,8796.24,8803.36,790238,2019-11-13 01:00:00
285,3410.4772834895043,8842.4,8101,8852.01,1573581600,8828.32,8833.12,301612,2019-11-13 02:00:00
286,4857.9860163212215,8866.93,10209,8886.0,1573585200,8841.51,8842.4,430754,2019-11-13 03:00:00
287,7512.908241004485,8890.41,14385,8925.0,1573588800,8849.08,8867.47,667770,2019-11-13 04:00:00
288,3494.955736301636,8859.99,7859,8894.79,1573592400,8853.31,8890.42,310186,2019-11-13 05:00:00
289,2612.7085972507957,8869.56,6855,8884.92,1573596000,8845.0,8860.0,231552,2019-11-13 06:00:00
290,6103.889640352228,8913.16,13578,8913.16,1573599600,8856.9,8869.57,542332,2019-11-13 07:00:00
291,10784.120241348717,8876.61,19944,8940.0,1573603200,8848.87,8913.16,957868,2019-11-13 08:00:00
292,4507.833710900732,8860.0,9710,8876.93,1573606800,8850.0,8876.93,399438,2019-11-13 09:00:00
293,8542.264718057973,8835.0,16023,8860.0,1573610400,8821.98,8860.0,754726,2019-11-13 10:00:00
294,4369.432867978976,8817.5,8259,8842.4,1573614000,8816.34,8834.99,385778,2019-11-13 11:00:00
295,7503.084964177734,8820.7,14171,8828.63,1573617600,8797.93,8817.49,661304,2019-11-13 12:00:00
296,4939.520848608031,8812.96,9344,8837.9,1573621200,8809.91,8821.43,436060,2019-11-13 13:00:00
297,6813.625463399389,8836.68,13296,8848.0,1573624800,8796.0,8812.96,601268,2019-11-13 14:00:00
298,6490.167442228049,8828.0,12514,8859.65,1573628400,8824.44,8836.69,573998,2019-11-13 15:00:00
299,12247.960321285744,8872.8,22931,8896.0,1573632000,8818.12,8828.64,1085804,2019-11-13 16:00:00
300,13198.557342467257,8867.55,23358,8897.88,1573635600,8824.33,8872.8,1169402,2019-11-13 17:00:00
301,11298.026083820556,8885.83,22178,8913.0,1573639200,8858.08,8867.56,1003970,2019-11-13 18:00:00
302,11054.190987536742,8858.35,21977,8885.83,1573642800,8836.0,8885.83,979296,2019-11-13 19:00:00
303,9608.768494973636,8848.5,19897,8893.42,1573646400,8831.0,8858.35,850954,2019-11-13 20:00:00
304,11801.30130700874,8841.19,21093,8848.51,1573650000,8808.0,8848.51,1041510,2019-11-13 21:00:00
305,7416.504587788543,8830.69,16126,8866.23,1573653600,8815.0,8841.19,655458,2019-11-13 22:00:00
306,4888.153397130838,8833.84,11663,8845.0,1573657200,8818.0,8830.69,431686,2019-11-13 23:00:00
307,5638.730837801195,8851.24,12768,8860.0,1573660800,8821.11,8833.85,498728,2019-11-14 00:00:00
308,5049.727094365832,8856.31,11355,8878.92,1573664400,8851.37,8851.38,447658,2019-11-14 01:00:00
309,2102.079360806157,8841.51,5533,8869.0,1573668000,8841.5,8856.62,186146,2019-11-14 02:00:00
310,2826.638022548993,8864.43,6706,8872.8,1573671600,8834.0,8841.5,250256,2019-11-14 03:00:00
311,4876.522814967544,8851.76,9827,8888.88,1573675200,8844.0,8865.77,432488,2019-11-14 04:00:00
312,1461.643262612817,8857.1,4566,8863.33,1573678800,8842.0,8851.76,129420,2019-11-14 05:00:00
313,1185.8107229293157,8851.76,3097,8857.1,1573682400,8841.12,8857.1,104938,2019-11-14 06:00:00
314,6448.769507726553,8869.72,14684,8888.0,1573686000,8850.78,8851.76,572444,2019-11-14 07:00:00
315,7199.446439780464,8866.54,14711,8896.13,1573689600,8860.0,8869.73,639132,2019-11-14 08:00:00
316,4778.159584488676,8845.0,10440,8876.98,1573693200,8845.0,8866.54,423482,2019-11-14 09:00:00
317,6983.106919603849,8847.1,13947,8855.99,1573696800,8832.0,8845.01,617474,2019-11-14 10:00:00
318,4237.589587576126,8858.2,10665,8866.0,1573700400,8840.89,8847.09,375182,2019-11-14 11:00:00
319,28567.32833327634,8776.45,48926,8867.73,1573704000,8745.0,8858.21,2512084,2019-11-14 12:00:00
320,16306.712198911735,8789.0,27209,8805.0,1573707600,8735.0,8776.45,1430344,2019-11-14 13:00:00
321,7411.0133657539,8782.51,14553,8815.8,1573711200,8766.0,8788.65,651278,2019-11-14 14:00:00
322,10036.402233284998,8752.0,18900,8792.07,1573714800,8738.56,8782.5,879606,2019-11-14 15:00:00
323,32865.166105456454,8702.39,54149,8754.09,1573718400,8668.0,8752.0,2863790,2019-11-14 16:00:00
324,11613.920717420298,8719.46,21385,8735.0,1573722000,8680.0,8702.39,1011678,2019-11-14 17:00:00
325,5549.081023746266,8706.26,11966,8736.99,1573725600,8702.01,8719.46,483908,2019-11-14 18:00:00
326,11229.048563120703,8728.0,22770,8728.0,1573729200,8677.71,8706.27,977352,2019-11-14 19:00:00
327,7402.846104646539,8719.38,17340,8728.35,1573732800,8689.9,8728.0,644792,2019-11-14 20:00:00
328,20976.238722403297,8772.86,37144,8798.0,1573736400,8704.56,8719.38,1837288,2019-11-14 21:00:00
329,8695.08443509215,8763.37,18425,8790.0,1573740000,8748.85,8772.87,762184,2019-11-14 22:00:00
330,15285.131133067063,8726.19,27248,8763.38,1573743600,8701.0,8763.38,1333740,2019-11-14 23:00:00
331,6839.170716134202,8741.0,13607,8749.04,1573747200,8712.14,8726.0,597120,2019-11-15 00:00:00
332,4016.616828554028,8747.36,7323,8752.78,1573750800,8741.01,8741.01,351346,2019-11-15 01:00:00
333,4550.176844828444,8727.71,9637,8750.92,1573754400,8708.28,8747.36,397078,2019-11-15 02:00:00
334,1793.8248488380507,8733.81,4599,8737.73,1573758000,8722.31,8727.69,156608,2019-11-15 03:00:00
335,3221.3823670509355,8756.66,6279,8763.82,1573761600,8733.8,8733.8,281816,2019-11-15 04:00:00
336,1663.3587147632709,8752.46,4142,8763.95,1573765200,8746.39,8757.46,145640,2019-11-15 05:00:00
337,1470.2029753425693,8747.92,3621,8756.4,1573768800,8736.29,8752.46,128560,2019-11-15 06:00:00
338,5462.017862251879,8726.37,11330,8775.0,1573772400,8726.36,8747.92,478090,2019-11-15 07:00:00
339,7308.398351227853,8701.0,14195,8745.75,1573776000,8701.0,8726.37,637280,2019-11-15 08:00:00
340,24438.398133086837,8631.94,34609,8712.34,1573779600,8588.0,8701.0,2117386,2019-11-15 09:00:00
341,28766.76301933629,8609.87,45459,8665.14,1573783200,8600.0,8631.39,2480018,2019-11-15 10:00:00
342,16633.30097592063,8628.01,30442,8649.9,1573786800,8580.0,8610.25,1434252,2019-11-15 11:00:00
343,5948.901827608476,8636.14,14284,8645.0,1573790400,8613.97,8628.01,513434,2019-11-15 12:00:00
344,7420.805028029805,8635.55,14205,8654.99,1573794000,8623.39,8636.13,641000,2019-11-15 13:00:00
345,13722.201680215538,8665.0,26221,8686.0,1573797600,8629.33,8635.55,1188604,2019-11-15 14:00:00
346,5825.8427849822665,8652.01,11633,8670.0,1573801200,8639.63,8665.0,504100,2019-11-15 15:00:00
347,13891.336478397332,8730.44,27475,8730.44,1573804800,8649.0,8652.0,1206248,2019-11-15 16:00:00
348,62611.80211016826,8698.91,85869,8909.9,1573808400,8665.0,8730.44,5493578,2019-11-15 17:00:00
349,18207.490102600383,8730.02,31917,8745.0,1573812000,8666.0,8698.91,1585300,2019-11-15 18:00:00
350,8872.408702161913,8698.45,18282,8743.0,1573815600,8698.44,8729.57,773686,2019-11-15 19:00:00
351,12723.540355122714,8745.02,23568,8755.0,1573819200,8698.44,8698.45,1110898,2019-11-15 20:00:00
352,11172.995511338882,8712.52,24386,8767.65,1573822800,8709.39,8745.0,976672,2019-11-15 21:00:00
353,77718.28240907205,8519.7,101674,8714.99,1573826400,8404.76,8712.51,6653966,2019-11-15 22:00:00
354,22509.71320242775,8535.01,36857,8548.0,1573830000,8463.5,8519.76,1917592,2019-11-15 23:00:00
